"id"	"knockdown_method"	"target"	"cell"	"cell_type"	"platform"	"rep"	"sign"	"target_expr"	"pct_ko"	"pct_ko_threshold"
"GSM928447"	"siRNA"	"ESR1"	"MCF7"	"MCF7-siRNA-ESR1-24h-AM0009-9.1"	"GPL570"	"k3"	-1	-0.576497408354983	-3.65161626215326	"No"
"GSM1689801"	"shRNA"	"AR"	"CWR22Pc"	"shAR-1"	"GPL16686"	"k1"	-1	-0.55004807786412	NA	"No"
"GSM1689802"	"shRNA"	"AR"	"CWR22Pc"	"shAR-2"	"GPL16686"	"k2"	-1	-0.278645476521365	NA	"No"
"GSM1689803"	"shRNA"	"AR"	"CWR22Pc"	"shAR-3"	"GPL16686"	"k3"	-1	-0.6483324443618	NA	"No"
"GSM1130176"	"siRNA"	"JUN"	"BT549"	"BT549-sic-Jun-rep1"	"GPL11532"	"k1"	-1	-0.362647876201613	2.19202031484384	"Yes"
"GSM1130177"	"siRNA"	"JUN"	"BT549"	"BT549-sic-Jun-rep2"	"GPL11532"	"k2"	-1	-0.491882944311987	2.19202031484384	"Yes"
"GSM1130178"	"siRNA"	"JUN"	"BT549"	"BT549-sic-Jun-rep3"	"GPL11532"	"k3"	-1	-0.531670944129751	2.19202031484384	"Yes"
"GSM1169029"	"shRNA"	"TP63"	"UC14"	"UC14-KDP63A"	"GPL10558"	"k1"	-1	-0.646973738690332	NA	"No"
"GSM1169030"	"shRNA"	"TP63"	"UC14"	"UC14-KDP63B"	"GPL10558"	"k2"	-1	-0.4424861121139	NA	"No"
"GSM1169031"	"shRNA"	"TP63"	"UC14"	"UC14-KDP63C"	"GPL10558"	"k3"	-1	-0.585772756969318	NA	"No"
"GSM1169035"	"siRNA"	"STAT3"	"SCaBER"	"Scaber-KDSTAT3A"	"GPL10558"	"k1"	-1	-0.52268044469308	NA	"No"
"GSM1169036"	"siRNA"	"STAT3"	"SCaBER"	"Scaber-KDSTAT3B"	"GPL10558"	"k2"	-1	-0.490938429397535	NA	"No"
"GSM1169037"	"siRNA"	"STAT3"	"SCaBER"	"Scaber-KDSTAT3C"	"GPL10558"	"k3"	-1	-0.453176439673632	NA	"No"
"GSM674336"	"siRNA"	"PITX2"	"primary-human-trabecular-meshwork-TM-cells"	"siRNA-1-PITX2-TM1"	"GPL6883"	"k1"	-1	-1.32487122579305	NA	"No"
"GSM674337"	"siRNA"	"PITX2"	"primary-human-trabecular-meshwork-TM-cells"	"siRNA-2-PITX2-TM1"	"GPL6883"	"k1"	-1	0.115165096298609	NA	"No"
"GSM674338"	"siRNA"	"PITX2"	"primary-human-trabecular-meshwork-TM-cells"	"siRNA-1-PITX2-TM2"	"GPL6883"	"k2"	-1	0.0902548831000105	NA	"No"
"GSM674339"	"siRNA"	"PITX2"	"primary-human-trabecular-meshwork-TM-cells"	"siRNA-2-PITX2-TM2"	"GPL6883"	"k2"	-1	0.760126759203054	NA	"No"
"GSM1053090"	"siRNA"	"GLI2"	"human-osteosarcoma-U20S-cells"	"GLI2-siRNA-treated-U-2OS"	"GPL6244"	"k1"	-1	-1	NA	"No"
"GSM545849"	"siRNA"	"MYB"	"human-myeloblasts"	"CD14-negative-myeloblasts-MYBsiRNA"	"GPL96"	"k1"	-1	-1	NA	"No"
"GSM1156626"	"siRNA"	"STAT3"	"OE21"	"OE21-siRNA-rep1"	"GPL10558"	"k1"	-1	-0.466760706730027	NA	"No"
"GSM1156627"	"siRNA"	"STAT3"	"OE21"	"OE21-siRNA-rep2"	"GPL10558"	"k2"	-1	-0.453643032212547	NA	"No"
"GSM1156628"	"siRNA"	"STAT3"	"OE21"	"OE21-siRNA-rep3"	"GPL10558"	"k3"	-1	-0.361657447686939	NA	"No"
"GSM1156632"	"siRNA"	"STAT3"	"OE33"	"OE33-siRNA-rep1"	"GPL10558"	"k1"	-1	0.120311887931779	NA	"No"
"GSM1156633"	"siRNA"	"STAT3"	"OE33"	"OE33-siRNA-rep2"	"GPL10558"	"k2"	-1	-0.777336021037877	NA	"No"
"GSM1156634"	"siRNA"	"STAT3"	"OE33"	"OE33-siRNA-rep3"	"GPL10558"	"k3"	-1	-0.485679838249191	NA	"No"
"GSM2476179"	"siRNA"	"KLF4"	"HCE"	"siKLF4-replicate-1-HCE-[siKLF4-undifferentiated]"	"GPL6244"	"k1"	-1	-0.493346916656983	NA	"No"
"GSM2476180"	"siRNA"	"KLF4"	"HCE"	"siKLF4-replicate-2-HCE-[siKLF4-undifferentiated]"	"GPL6244"	"k2"	-1	-0.48929548605196	NA	"No"
"GSM875077"	"siRNA"	"HOXA10"	"primary-human-endometrial-stromal-cells"	"HOXA10-Day-1-R3"	"GPL15226"	"k1"	-1	0	NA	"No"
"GSM875079"	"siRNA"	"HOXA10"	"primary-human-endometrial-stromal-cells"	"HOXA10-Day-2-R2"	"GPL15226"	"k1"	-1	0	NA	"No"
"GSM875082"	"siRNA"	"HOXA10"	"primary-human-endometrial-stromal-cells"	"HOXA10-Day-3-R3"	"GPL15226"	"k1"	-1	0	NA	"No"
"GSM918095"	"shRNA"	"FOXO1"	"A673sh"	"shFOXO1-noDox1"	"GPL570"	"k1"	-1	-1.5162902369591	NA	"No"
"GSM918096"	"shRNA"	"FOXO1"	"A673sh"	"shFOXO1-Dox1"	"GPL570"	"k1"	-1	0.0542001898432976	NA	"No"
"GSM918099"	"shRNA"	"FOXO1"	"A673sh"	"shFOXO1-noDox2"	"GPL570"	"k2"	-1	-1.64210699705752	NA	"No"
"GSM918100"	"shRNA"	"FOXO1"	"A673sh"	"shFOXO1-Dox2"	"GPL570"	"k2"	-1	0.100389635811403	NA	"No"
"GSM857498"	"shRNA"	"SOX2"	"H1"	"shSOX2-clone1"	"GPL10558"	"k1"	-1	0	NA	"No"
"GSM857499"	"shRNA"	"SOX2"	"H1"	"shSOX2-clone2"	"GPL10558"	"k1"	-1	0.68068935833023	NA	"No"
"GSM857500"	"shRNA"	"SOX2"	"H1"	"shSOX2-clone3"	"GPL10558"	"k1"	-1	0.0632771767530449	NA	"No"
"GSM323069"	"siRNA"	"WT1"	"PLCPRF5"	"siWT-1"	"GPL570"	"k1"	-1	-0.423474384256933	NA	"No"
"GSM323070"	"siRNA"	"WT1"	"PLCPRF5"	"siWT-2"	"GPL570"	"k2"	-1	-0.616727941841333	NA	"No"
"GSM323071"	"siRNA"	"WT1"	"PLCPRF5"	"siWT-3"	"GPL570"	"k3"	-1	-0.593232421719601	NA	"No"
"GSM1887819"	"siRNA"	"ATG5"	"A549"	"A549-ATG5-kd-ATG5-si-rep1"	"GPL10558"	"k1"	-1	NA	NA	"No"
"GSM1887820"	"siRNA"	"ATG5"	"A549"	"A549-ATG5-kd(2)-ATG5-si(2)-rep1"	"GPL10558"	"k1"	-1	NA	NA	"No"
"GSM1887822"	"siRNA"	"RELB"	"A549"	"A549-RELB-kd-RELB-si-rep1"	"GPL10558"	"k1"	-1	-0.735446286476042	NA	"No"
"GSM1887823"	"siRNA"	"RELB"	"A549"	"A549-RELB-kd(2)-RELB-si(2)-rep1"	"GPL10558"	"k1"	-1	-0.562031441776337	NA	"No"
"GSM1887826"	"siRNA"	"ATG5"	"A549"	"A549-ATG5-kd-ATG5-si-rep2"	"GPL10558"	"k2"	-1	NA	NA	"No"
"GSM1887827"	"siRNA"	"ATG5"	"A549"	"A549-ATG5-kd(2)-ATG5-si(2)-rep2"	"GPL10558"	"k2"	-1	NA	NA	"No"
"GSM1887829"	"siRNA"	"RELB"	"A549"	"A549-RELB-kd-RELB-si-rep2"	"GPL10558"	"k2"	-1	-0.199792110780289	NA	"No"
"GSM1887830"	"siRNA"	"RELB"	"A549"	"A549-RELB-kd(2)-RELB-si(2)-rep2"	"GPL10558"	"k2"	-1	-0.176052806210837	NA	"No"
"GSM1887833"	"siRNA"	"ATG5"	"A549"	"A549-ATG5-kd-ATG5-si-rep3"	"GPL10558"	"k3"	-1	NA	NA	"No"
"GSM1887834"	"siRNA"	"ATG5"	"A549"	"A549-ATG5-kd(2)-ATG5-si(2)-rep3"	"GPL10558"	"k3"	-1	NA	NA	"No"
"GSM1887836"	"siRNA"	"RELB"	"A549"	"A549-RELB-kd-RELB-si-rep3"	"GPL10558"	"k3"	-1	-0.813546860226799	NA	"No"
"GSM1887837"	"siRNA"	"RELB"	"A549"	"A549-RELB-kd(2)-RELB-si(2)-rep3"	"GPL10558"	"k3"	-1	-0.0870010511912521	NA	"No"
"GSM1113537"	"siRNA"	"RUNX1"	"Kasumi1"	"YG448-RUNX1-knockdown-1"	"GPL6244"	"k1"	-1	-0.037197768133914	NA	"No"
"GSM1113538"	"siRNA"	"RUNX1"	"Kasumi1"	"YG449-RUNX1-knockdown-2"	"GPL6244"	"k2"	-1	-3.1370117792933	NA	"No"
"GSM702663"	"siRNA"	"YBX1"	"A549"	"A549-siYB-1"	"GPL6104"	"k1"	-1	0	NA	"No"
"GSM702664"	"siRNA"	"YBX1"	"A549"	"A549-siYB-2"	"GPL6104"	"k2"	-1	0	NA	"No"
"GSM702667"	"siRNA"	"YBX1"	"MCF7"	"MCF7-siYB-1"	"GPL6104"	"k1"	-1	0	1	"Yes"
"GSM702668"	"siRNA"	"YBX1"	"MCF7"	"MCF7-siYB-2"	"GPL6104"	"k2"	-1	0	1	"Yes"
"GSM702671"	"siRNA"	"YBX1"	"HCT116"	"HCT116-siYB-1"	"GPL6104"	"k1"	-1	0	1	"Yes"
"GSM702672"	"siRNA"	"YBX1"	"HCT116"	"HCT116-siYB-2"	"GPL6104"	"k2"	-1	0	1	"Yes"
"GSM2098905"	"shRNA"	"RUNX1"	"H9"	"Undifferentiated-H9-hESCs-infected-with-shRUNX1-rep1"	"GPL17586"	"k1"	-1	-0.781725025617955	NA	"No"
"GSM2098906"	"shRNA"	"RUNX1"	"H9"	"Undifferentiated-H9-hESCs-infected-with-shRUNX1-rep2"	"GPL17586"	"k2"	-1	-0.511239409162481	NA	"No"
"GSM2098907"	"shRNA"	"RUNX1"	"H9"	"Undifferentiated-H9-hESCs-infected-with-shRUNX1-rep3"	"GPL17586"	"k3"	-1	-0.864022393841693	NA	"No"
"GSM2098908"	"shRNA"	"RUNX1"	"H9"	"H9-hESCs-infected-with-shRUNX1-and-differentiated-for-8hrs-rep1"	"GPL17586"	"k1"	-1	0.0144560245932366	NA	"No"
"GSM2098909"	"shRNA"	"RUNX1"	"H9"	"H9-hESCs-infected-with-shRUNX1-and-differentiated-for-8hrs-rep2"	"GPL17586"	"k2"	-1	0.327369973257353	NA	"No"
"GSM2098910"	"shRNA"	"RUNX1"	"H9"	"H9-hESCs-infected-with-shRUNX1-and-differentiated-for-8hrs-rep3"	"GPL17586"	"k3"	-1	-0.0361300642323375	NA	"No"
"GSM2098911"	"shRNA"	"RUNX1"	"H9"	"H9-hESCs-infected-with-shRUNX1-and-differentiated-for-24hrs-rep1"	"GPL17586"	"k1"	-1	-0.299677588663118	NA	"No"
"GSM2098912"	"shRNA"	"RUNX1"	"H9"	"H9-hESCs-infected-with-shRUNX1-and-differentiated-for-24hrs-rep2"	"GPL17586"	"k2"	-1	0.447396965834396	NA	"No"
"GSM2098913"	"shRNA"	"RUNX1"	"H9"	"H9-hESCs-infected-with-shRUNX1-and-differentiated-for-24hrs-rep3"	"GPL17586"	"k3"	-1	-0.0144560245932366	NA	"No"
"GSM2098914"	"shRNA"	"RUNX1"	"H9"	"H9-hESCs-infected-with-shRUNX1-and-differentiated-for-72hrs-rep1"	"GPL17586"	"k1"	-1	-0.582359851040964	NA	"No"
"GSM2098915"	"shRNA"	"RUNX1"	"H9"	"H9-hESCs-infected-with-shRUNX1-and-differentiated-for-72hrs-rep2"	"GPL17586"	"k2"	-1	0.422503811451851	NA	"No"
"GSM2098916"	"shRNA"	"RUNX1"	"H9"	"H9-hESCs-infected-with-shRUNX1-and-differentiated-for-72hrs-rep3"	"GPL17586"	"k3"	-1	-0.499362675264303	NA	"No"
"GSM1259792"	"shRNA"	"EGR3"	"M12"	"clone-2-1"	"GPL570"	"k1"	-1	-0.193494639135208	NA	"No"
"GSM1259793"	"shRNA"	"EGR3"	"M12"	"clone-2-2"	"GPL570"	"k2"	-1	0.0281226710235032	NA	"No"
"GSM1259794"	"shRNA"	"EGR3"	"M12"	"clone-3-1"	"GPL570"	"k1"	-1	1.54927477135564	NA	"No"
"GSM1259795"	"shRNA"	"EGR3"	"M12"	"clone-3-2"	"GPL570"	"k2"	-1	1.19807234791138	NA	"No"
"GSM876818"	"0"	"NAN"	"NAN"	"Rh30-1-to-CON-1"	"GPL6480"	"NAN"	-1	NA	NA	"No"
"GSM876819"	"0"	"NAN"	"NAN"	"Rh30-1-to-CON-1-DS"	"GPL6480"	"NAN"	-1	NA	NA	"No"
"GSM876820"	"0"	"NAN"	"NAN"	"Rh30-2-to-CON-2"	"GPL6480"	"NAN"	-1	NA	NA	"No"
"GSM876821"	"0"	"NAN"	"NAN"	"Rh30-2-to-CON-2-DS"	"GPL6480"	"NAN"	-1	NA	NA	"No"
"GSM876822"	"0"	"NAN"	"NAN"	"KD-1-to-CON-1"	"GPL6480"	"NAN"	-1	NA	NA	"No"
"GSM876823"	"0"	"NAN"	"NAN"	"KD-1-to-CON-1-DS"	"GPL6480"	"NAN"	-1	NA	NA	"No"
"GSM876824"	"0"	"NAN"	"NAN"	"KD-2-to-CON-2"	"GPL6480"	"NAN"	-1	NA	NA	"No"
"GSM876825"	"0"	"NAN"	"NAN"	"KD-2-to-CON-2-DS"	"GPL6480"	"NAN"	-1	NA	NA	"No"
"GSM876826"	"0"	"NAN"	"NAN"	"KD-1-to-Rh30-1"	"GPL6480"	"NAN"	-1	NA	NA	"No"
"GSM876827"	"0"	"NAN"	"NAN"	"KD-1-to-Rh30-1-DS"	"GPL6480"	"NAN"	-1	NA	NA	"No"
"GSM876828"	"0"	"NAN"	"NAN"	"KD-2-to-Rh30-2"	"GPL6480"	"NAN"	-1	NA	NA	"No"
"GSM876829"	"0"	"NAN"	"NAN"	"KD-2-to-Rh30-2-DS"	"GPL6480"	"NAN"	-1	NA	NA	"No"
"GSM1968749"	"shRNA"	"HOXA5"	"MCF10a"	"MCF10A-sh528"	"GPL10558"	"k1"	-1	-0.448364105178469	NA	"No"
"GSM1968750"	"shRNA"	"HOXA5"	"MCF10a"	"MCF10A-sh529"	"GPL10558"	"k1"	-1	0.151967538641745	NA	"No"
"GSM1968752"	"shRNA"	"HOXA5"	"MCF10a"	"MCF10A-sh528-2"	"GPL10558"	"k2"	-1	-0.523943963329234	NA	"No"
"GSM1968753"	"shRNA"	"HOXA5"	"MCF10a"	"MCF10A-sh529-2"	"GPL10558"	"k2"	-1	-0.151967538641745	NA	"No"
"GSM1244384"	"siRNA"	"FOXP1"	"OCILy10"	"OCI-Ly10-siFOXP1"	"GPL570"	"k1"	-1	-1	NA	"No"
"GSM1244386"	"siRNA"	"FOXP1"	"OCILy1"	"OCI-Ly1-siFOXP1"	"GPL570"	"k1"	-1	-1	NA	"No"
"GSM1244388"	"siRNA"	"FOXP1"	"OCILy7"	"OCI-Ly7-siFOXP1"	"GPL570"	"k1"	-1	-1	NA	"No"
"GSM170826"	"siRNA"	"SP3"	"Jurkat"	"Treatment-1"	"GPL571"	"k1"	-1	-0.103268618097971	NA	"No"
"GSM170827"	"siRNA"	"SP3"	"Jurkat"	"Treatment-2"	"GPL571"	"k2"	-1	-0.331162468683811	NA	"No"
"GSM170829"	"siRNA"	"SP3"	"Jurkat"	"Treatment-3"	"GPL571"	"k3"	-1	-1.1767600138466	NA	"No"
"GSM170830"	"siRNA"	"SP3"	"Jurkat"	"Treatment-4"	"GPL571"	"k1"	-1	-0.361331620110421	NA	"No"
"GSM170831"	"siRNA"	"SP3"	"Jurkat"	"Treatment-5"	"GPL571"	"k2"	-1	-0.573560042009165	NA	"No"
"GSM170832"	"siRNA"	"SP3"	"Jurkat"	"Treatment-6"	"GPL571"	"k3"	-1	-1.33745328240602	NA	"No"
"GSM491112"	"siRNA"	"TP53"	"SKBR3"	"SKBR3-p53i-biological-rep1"	"GPL570"	"k1"	-1	-0.355673251735992	1.87372070591413	"Yes"
"GSM491113"	"siRNA"	"TP53"	"SKBR3"	"SKBR3-p53i-biological-rep2"	"GPL570"	"k2"	-1	-0.627066526026171	1.87372070591413	"Yes"
"GSM491114"	"siRNA"	"TP53"	"SKBR3"	"SKBR3-p53Zi-D3-8h"	"GPL570"	"k1"	-1	-0.560235811215086	1.87372070591413	"Yes"
"GSM491115"	"siRNA"	"TP53"	"SKBR3"	"SKBR3-p53i-D3-20h"	"GPL570"	"k1"	-1	-0.556043562413459	1.87372070591413	"Yes"
"GSM491116"	"siRNA"	"TP53"	"SKBR3"	"SKBR3-p53i-D3-50h"	"GPL570"	"k1"	-1	-0.555349672956638	1.87372070591413	"Yes"
"GSM2072978"	"siRNA"	"BRD4"	"Ovcar8"	"Ovcar8-siBRD4-biological-rep1"	"GPL570"	"k1"	-1	-0.515318660126093	NA	"No"
"GSM2072979"	"siRNA"	"BRD4"	"Ovcar8"	"Ovcar8-siBRD4-biological-rep2"	"GPL570"	"k2"	-1	-0.422410941001752	NA	"No"
"GSM2072980"	"siRNA"	"BRD4"	"Ovcar8"	"Ovcar8-siBRD4-biological-rep3"	"GPL570"	"k3"	-1	-0.619031683964969	NA	"No"
"GSM2349887"	"shRNA"	"ACTL6A"	"FaDU"	"FaDU-shACTL6A-A07-rep1"	"GPL6244"	"k1"	-1	NA	NA	"No"
"GSM2349888"	"shRNA"	"ACTL6A"	"FaDU"	"FaDU-shACTL6A-A07-rep2"	"GPL6244"	"k2"	-1	NA	NA	"No"
"GSM2349889"	"shRNA"	"ACTL6A"	"FaDU"	"FaDU-shACTL6A-A07-rep3"	"GPL6244"	"k3"	-1	NA	NA	"No"
"GSM2349890"	"shRNA"	"ACTL6A"	"FaDU"	"FaDU-shACTL6A-B02-rep1"	"GPL6244"	"k1"	-1	NA	NA	"No"
"GSM2349891"	"shRNA"	"ACTL6A"	"FaDU"	"FaDU-shACTL6A-B02-rep2"	"GPL6244"	"k2"	-1	NA	NA	"No"
"GSM2349892"	"shRNA"	"ACTL6A"	"FaDU"	"FaDU-shACTL6A-B02-rep3"	"GPL6244"	"k3"	-1	NA	NA	"No"
"GSM2349896"	"shRNA"	"TP63"	"HaCaT"	"HaCaT-shTP63-rep1"	"GPL6244"	"k1"	-1	-0.46961466316998	1.47303449440038	"Yes"
"GSM2349897"	"shRNA"	"TP63"	"HaCaT"	"HaCaT-shTP63-rep2"	"GPL6244"	"k2"	-1	-0.471960639428564	1.47303449440038	"Yes"
"GSM2349898"	"shRNA"	"TP63"	"HaCaT"	"HaCaT-shTP63-rep3"	"GPL6244"	"k3"	-1	-0.477670090950908	1.47303449440038	"Yes"
"GSM2349905"	"shRNA"	"TP63"	"JHU029"	"JHU029-shTP63-rep1"	"GPL6244"	"k1"	-1	-0.66159712027743	NA	"No"
"GSM2349906"	"shRNA"	"TP63"	"JHU029"	"JHU029-shTP63-rep2"	"GPL6244"	"k2"	-1	-0.549413990528923	NA	"No"
"GSM2349907"	"shRNA"	"TP63"	"JHU029"	"JHU029-shTP63-rep3"	"GPL6244"	"k3"	-1	-0.429364929825545	NA	"No"
"GSM2349908"	"shRNA"	"TP63"	"FaDU"	"FaDU-shTP63-rep2"	"GPL6244"	"k2"	-1	-0.498032338269818	NA	"No"
"GSM2349909"	"shRNA"	"TP63"	"FaDU"	"FaDU-shTP63-rep3"	"GPL6244"	"k3"	-1	-0.491916789813612	NA	"No"
"GSM2349910"	"shRNA"	"TP63"	"FaDU"	"FaDU-shTP63-rep4"	"GPL6244"	"k4"	-1	-0.50518001371444	NA	"No"
"GSM1080726"	"siRNA"	"TFAP2C"	"MCF7"	"MCF7-TFAP2C-knockdown-rep-1"	"GPL14951"	"k1"	-1	-0.483380894392285	-0.372637868668809	"No"
"GSM1080727"	"siRNA"	"TFAP2C"	"MCF7"	"MCF7-TFAP2C-knockdown-rep-2"	"GPL14951"	"k2"	-1	-0.418913194289769	-0.372637868668809	"No"
"GSM1080728"	"siRNA"	"TFAP2C"	"MCF7"	"MCF7-TFAP2C-knockdown-rep-3"	"GPL14951"	"k3"	-1	-0.490751023342642	-0.372637868668809	"No"
"GSM1080729"	"siRNA"	"TFAP2C"	"MCF7"	"MCF7-TFAP2C-knockdown-technical-rep-1"	"GPL14951"	"k1"	-1	-0.471913778130282	-0.372637868668809	"No"
"GSM1080730"	"siRNA"	"TFAP2C"	"MCF7"	"MCF7-TFAP2C-knockdown-technical-rep-2"	"GPL14951"	"k2"	-1	-0.403938839009051	-0.372637868668809	"No"
"GSM1080731"	"siRNA"	"TFAP2C"	"MCF7"	"MCF7-TFAP2C-knockdown-technical-rep-3"	"GPL14951"	"k3"	-1	-0.470953757491409	-0.372637868668809	"No"
"GSM309616"	"siRNA"	"POU5F1"	"GBS6"	"GBS6-cells-transfected-with-POU5F1-siRNA-1-(1st)"	"GPL570"	"k1"	-1	0	NA	"No"
"GSM309617"	"siRNA"	"POU5F1"	"GBS6"	"GBS6-cells-transfected-with-POU5F1-siRNA-2-(1st)"	"GPL570"	"k2"	-1	0	NA	"No"
"GSM468450"	"siRNA"	"POU5F1"	"GBS6"	"GBS6-cells-transfected-with-POU5F1-siRNA-1-(2nd)"	"GPL570"	"k1"	-1	0	NA	"No"
"GSM468451"	"siRNA"	"POU5F1"	"GBS6"	"GBS6-cells-transfected-with-POU5F1-siRNA-1-(3rd)"	"GPL570"	"k1"	-1	0	NA	"No"
"GSM468452"	"siRNA"	"POU5F1"	"GBS6"	"GBS6-cells-transfected-with-POU5F1-siRNA-2-(2nd)"	"GPL570"	"k2"	-1	0	NA	"No"
"GSM468453"	"siRNA"	"POU5F1"	"GBS6"	"GBS6-cells-transfected-with-POU5F1-siRNA-2-(3rd)"	"GPL570"	"k2"	-1	0	NA	"No"
"GSM1055339"	"siRNA"	"SF1"	"H295R"	"H295R/TR-SF-1-cells-nucleofected-with-SF-1-specific-siRNA"	"GPL6244"	"k1"	-1	-1.11986166784561	NA	"No"
"GSM1192167"	"siRNA"	"SF1"	"H295R"	"si-SF1-13"	"GPL6244"	"k1"	-1	0.230134402263613	NA	"No"
"GSM1192168"	"siRNA"	"SF1"	"H295R"	"si-SF1-14"	"GPL6244"	"k2"	-1	0.606775131651331	NA	"No"
"GSM1187106"	"siRNA"	"SPDEF"	"MCF7"	"siSPDEF-1"	"GPL10558"	"k1"	-1	-0.463324755195348	-0.0765052339402788	"No"
"GSM1187107"	"siRNA"	"SPDEF"	"MCF7"	"siSPDEF-2"	"GPL10558"	"k2"	-1	-0.482164770371653	-0.0765052339402788	"No"
"GSM1187108"	"siRNA"	"SPDEF"	"MCF7"	"siSPDEF-3"	"GPL10558"	"k3"	-1	-0.526053639246626	-0.0765052339402788	"No"
"GSM1187109"	"siRNA"	"SPDEF"	"MCF7"	"siSPDEF-4"	"GPL10558"	"k4"	-1	-0.465853978556785	-0.0765052339402788	"No"
"GSM1187110"	"siRNA"	"SPDEF"	"MCF7"	"siSPDEF-5"	"GPL10558"	"k5"	-1	-0.454161621854842	-0.0765052339402788	"No"
"GSM1187111"	"siRNA"	"SPDEF"	"MCF7"	"siSPDEF-6"	"GPL10558"	"k6"	-1	0.454161621854841	-0.0765052339402788	"No"
"GSM1621546"	"siRNA"	"FOXO3"	"Panc-1"	"Panc-1-48-hr-FOXO3-siRNA"	"GPL17077"	"k1"	-1	-1	NA	"No"
"GSM940251"	"siRNA"	"NFE2L2"	"A549"	"A549-Nrf2-siRNA-biological-rep1"	"GPL570"	"k1"	-1	-0.474820885722914	NA	"No"
"GSM940252"	"siRNA"	"NFE2L2"	"A549"	"A549-Nrf2-siRNA-biological-rep2"	"GPL570"	"k2"	-1	-0.519699393791138	NA	"No"
"GSM940253"	"siRNA"	"NFE2L2"	"A549"	"A549-Nrf2-siRNA-biological-rep3"	"GPL570"	"k3"	-1	-0.516960788783993	NA	"No"
"GSM1245868"	"shRNA"	"SOX2"	"HF2303"	"HF2303-shRNA-Sox2-30"	"GPL10558"	"k1"	-1	0	NA	"No"
"GSM1245869"	"shRNA"	"SOX2"	"HF2303"	"HF2303-shRNA-Sox2-32"	"GPL10558"	"k1"	-1	-0.584838231466402	NA	"No"
"GSM1245872"	"miRNA"	"SOX2"	"HF2303"	"HF2303-miR-Sox2-2B"	"GPL10558"	"k1"	-1	NA	NA	"No"
"GSM1245873"	"miRNA"	"SOX2"	"HF2303"	"HF2303-miR-Sox2-3A"	"GPL10558"	"k1"	-1	NA	NA	"No"
"GSM2292868"	"shRNA"	"FOXO1"	"RS4"	"KL-3-RS4-11-F1shR-81-1"	"GPL6244"	"NAN"	-1	0.916622620380735	NA	"No"
"GSM2292869"	"shRNA"	"FOXO1"	"RS4"	"KL-4-RS4-11-F1shR-81-2"	"GPL6244"	"NAN"	-1	-0.931063829787234	NA	"No"
"GSM2292872"	"shRNA"	"FOXO1"	"018Z"	"KL-7-018Z-F1shR-81-1"	"GPL6244"	"NAN"	-1	1.64059196617333	NA	"No"
"GSM2292873"	"shRNA"	"FOXO1"	"018Z"	"KL-8-018Z-F1shR-81-2"	"GPL6244"	"NAN"	-1	-0.665099365750516	NA	"No"
"GSM747235"	"siRNA"	"CDX2"	"COLO320"	"COLO320-CDX2-siRNA--6-24hr"	"GPL4133"	"NAN"	-1	1	NA	"No"
"GSM747236"	"siRNA"	"CDX2"	"COLO320"	"COLO320-CDX2-siRNA--8-24hr"	"GPL4133"	"NAN"	-1	-1	NA	"No"
"GSM508614"	"shRNA"	"TP63"	"MCF10A"	"MCF-10A-cells-shRNA-targetting-p63-DBD-biological-rep1"	"GPL571"	"k1"	-1	-1.27011174861717	NA	"No"
"GSM508615"	"shRNA"	"TP63"	"MCF10A"	"MCF-10A-cells-shRNA-targetting-p63-DBD-biological-rep2"	"GPL571"	"k2"	-1	-1.51954860304037	NA	"No"
"GSM508616"	"shRNA"	"TP63"	"MCF10A"	"MCF-10A-cells-shRNA-targetting-p63-TA-biological-rep1"	"GPL571"	"k1"	-1	0.207036330926892	NA	"No"
"GSM508617"	"shRNA"	"TP63"	"MCF10A"	"MCF-10A-cells-shRNA-targetting-p63-TA-biological-rep2"	"GPL571"	"k2"	-1	-0.0064168483297999	NA	"No"
"GSM645716"	"siRNA"	"EREG"	"MCF7"	"MCF-7-+ER-siRNA-+-vehicle-rep1-(MD37)"	"GPL570"	"k1"	-1	NA	NA	"No"
"GSM645717"	"siRNA"	"EREG"	"MCF7"	"MCF-7-+ER-siRNA-+-vehicle-rep2-(MD38)"	"GPL570"	"k2"	-1	NA	NA	"No"
"GSM1210725"	"shRNA"	"XBP1"	"T47D"	"T47D-shXBP1-Hypoxia+Glucose-deprivation-biological-rep-1"	"GPL570"	"k1"	-1	-0.487970697179296	NA	"No"
"GSM1210726"	"shRNA"	"XBP1"	"T47D"	"T47D-shXBP1-Hypoxia+Glucose-deprivation-biological-rep-2"	"GPL570"	"k2"	-1	-0.524557844492424	NA	"No"
"GSM1210737"	"shRNA"	"XBP1"	"MDAMB231"	"MDA-MB-231-shXBP1-Hypoxia+Glucose-deprivation-biological-rep-1"	"GPL570"	"k1"	-1	-0.486202584855934	NA	"No"
"GSM1210738"	"shRNA"	"XBP1"	"MDAMB231"	"MDA-MB-231-shXBP1-Hypoxia+Glucose-deprivation-biological-rep-2"	"GPL570"	"k2"	-1	-0.519751683229963	NA	"No"
"GSM1215012"	"siRNA"	"ATF2"	"K562"	"ATF2-1"	"GPL6884"	"k1"	-1	-1.41058909325384	1.20971351807622	"Yes"
"GSM1215013"	"siRNA"	"ATF2"	"K562"	"ATF2-2"	"GPL6884"	"k2"	-1	1.56735822475368	1.20971351807622	"Yes"
