	id	knockdown_method	target	cell	cell_type	platform	rep	sign	components
870	GSM445831	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-48h-rep2	GPL6102	k2	-1	delta
871	GSM445831	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-48h-rep2	GPL6102	k2	-1	quant_nes
872	GSM445832	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-48h-rep2	GPL6102	k2	-1	total_enrichment
873	GSM445832	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-48h-rep2	GPL6102	k2	-1	local_enrichment
874	GSM445832	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-48h-rep2	GPL6102	k2	-1	delta
875	GSM445832	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-48h-rep2	GPL6102	k2	-1	quant_nes
876	GSM445833	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-72h-rep2	GPL6102	k2	-1	total_enrichment
877	GSM445833	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-72h-rep2	GPL6102	k2	-1	local_enrichment
878	GSM445833	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-72h-rep2	GPL6102	k2	-1	delta
879	GSM445833	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-72h-rep2	GPL6102	k2	-1	quant_nes
880	GSM445834	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-72h-rep2	GPL6102	k2	-1	total_enrichment
881	GSM445834	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-72h-rep2	GPL6102	k2	-1	local_enrichment
882	GSM445834	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-72h-rep2	GPL6102	k2	-1	delta
883	GSM445834	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-72h-rep2	GPL6102	k2	-1	quant_nes
884	GSM445835	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-0h-rep2	GPL6102	c2	1	total_enrichment
885	GSM445835	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-0h-rep2	GPL6102	c2	1	local_enrichment
886	GSM445835	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-0h-rep2	GPL6102	c2	1	delta
887	GSM445835	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-0h-rep2	GPL6102	c2	1	quant_nes
888	GSM445836	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-12h-rep2	GPL6102	c2	1	total_enrichment
889	GSM445836	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-12h-rep2	GPL6102	c2	1	local_enrichment
890	GSM445836	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-12h-rep2	GPL6102	c2	1	delta
891	GSM445836	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-12h-rep2	GPL6102	c2	1	quant_nes
892	GSM445837	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-12h-rep2	GPL6102	c2	1	total_enrichment
893	GSM445837	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-12h-rep2	GPL6102	c2	1	local_enrichment
894	GSM445837	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-12h-rep2	GPL6102	c2	1	delta
895	GSM445837	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-12h-rep2	GPL6102	c2	1	quant_nes
896	GSM445838	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-24h-rep2	GPL6102	c2	1	total_enrichment
897	GSM445838	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-24h-rep2	GPL6102	c2	1	local_enrichment
898	GSM445838	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-24h-rep2	GPL6102	c2	1	delta
899	GSM445838	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-24h-rep2	GPL6102	c2	1	quant_nes
900	GSM445839	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-24h-rep2	GPL6102	c2	1	total_enrichment
901	GSM445839	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-24h-rep2	GPL6102	c2	1	local_enrichment
902	GSM445839	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-24h-rep2	GPL6102	c2	1	delta
903	GSM445839	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-24h-rep2	GPL6102	c2	1	quant_nes
904	GSM445840	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-48h-rep2	GPL6102	c2	1	total_enrichment
905	GSM445840	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-48h-rep2	GPL6102	c2	1	local_enrichment
906	GSM445840	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-48h-rep2	GPL6102	c2	1	delta
907	GSM445840	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-48h-rep2	GPL6102	c2	1	quant_nes
908	GSM445841	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-48h-rep2	GPL6102	c2	1	total_enrichment
909	GSM445841	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-48h-rep2	GPL6102	c2	1	local_enrichment
910	GSM445841	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-48h-rep2	GPL6102	c2	1	delta
911	GSM445841	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-48h-rep2	GPL6102	c2	1	quant_nes
912	GSM445842	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-72h-rep2	GPL6102	c2	1	total_enrichment
913	GSM445842	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-72h-rep2	GPL6102	c2	1	local_enrichment
914	GSM445842	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-72h-rep2	GPL6102	c2	1	delta
915	GSM445842	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-72h-rep2	GPL6102	c2	1	quant_nes
916	GSM445843	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-72h-rep2	GPL6102	c2	1	total_enrichment
917	GSM445843	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-72h-rep2	GPL6102	c2	1	local_enrichment
918	GSM445843	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-72h-rep2	GPL6102	c2	1	delta
919	GSM445843	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-72h-rep2	GPL6102	c2	1	quant_nes
920	GSM445844	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-0h-rep3	GPL6102	k3	-1	total_enrichment
921	GSM445844	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-0h-rep3	GPL6102	k3	-1	local_enrichment
922	GSM445844	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-0h-rep3	GPL6102	k3	-1	delta
923	GSM445844	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-0h-rep3	GPL6102	k3	-1	quant_nes
924	GSM445845	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-12h-rep3	GPL6102	k3	-1	total_enrichment
925	GSM445845	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-12h-rep3	GPL6102	k3	-1	local_enrichment
926	GSM445845	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-12h-rep3	GPL6102	k3	-1	delta
927	GSM445845	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-12h-rep3	GPL6102	k3	-1	quant_nes
928	GSM445846	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-12h-rep3	GPL6102	k3	-1	total_enrichment
929	GSM445846	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-12h-rep3	GPL6102	k3	-1	local_enrichment
930	GSM445846	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-12h-rep3	GPL6102	k3	-1	delta
931	GSM445846	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-12h-rep3	GPL6102	k3	-1	quant_nes
932	GSM445847	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-24h-rep3	GPL6102	k3	-1	total_enrichment
933	GSM445847	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-24h-rep3	GPL6102	k3	-1	local_enrichment
934	GSM445847	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-24h-rep3	GPL6102	k3	-1	delta
935	GSM445847	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-24h-rep3	GPL6102	k3	-1	quant_nes
936	GSM445848	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-24h-rep3	GPL6102	k3	-1	total_enrichment
937	GSM445848	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-24h-rep3	GPL6102	k3	-1	local_enrichment
938	GSM445848	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-24h-rep3	GPL6102	k3	-1	delta
939	GSM445848	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-24h-rep3	GPL6102	k3	-1	quant_nes
940	GSM445849	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-48h-rep3	GPL6102	k3	-1	total_enrichment
941	GSM445849	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-48h-rep3	GPL6102	k3	-1	local_enrichment
942	GSM445849	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-48h-rep3	GPL6102	k3	-1	delta
943	GSM445849	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-48h-rep3	GPL6102	k3	-1	quant_nes
944	GSM445850	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-48h-rep3	GPL6102	k3	-1	total_enrichment
945	GSM445850	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-48h-rep3	GPL6102	k3	-1	local_enrichment
946	GSM445850	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-48h-rep3	GPL6102	k3	-1	delta
947	GSM445850	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-48h-rep3	GPL6102	k3	-1	quant_nes
948	GSM445851	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-72h-rep3	GPL6102	k3	-1	total_enrichment
949	GSM445851	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-72h-rep3	GPL6102	k3	-1	local_enrichment
950	GSM445851	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-72h-rep3	GPL6102	k3	-1	delta
951	GSM445851	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act-72h-rep3	GPL6102	k3	-1	quant_nes
952	GSM445852	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-72h-rep3	GPL6102	k3	-1	total_enrichment
953	GSM445852	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-72h-rep3	GPL6102	k3	-1	local_enrichment
954	GSM445852	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-72h-rep3	GPL6102	k3	-1	delta
955	GSM445852	siRNA	STAT6	Cord-blood-CD4+	Cord-blood-CD4+-STAT6-siRNA-Act+IL-4-72h-rep3	GPL6102	k3	-1	quant_nes
956	GSM445853	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-0h-rep3	GPL6102	c3	1	total_enrichment
957	GSM445853	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-0h-rep3	GPL6102	c3	1	local_enrichment
958	GSM445853	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-0h-rep3	GPL6102	c3	1	delta
959	GSM445853	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-0h-rep3	GPL6102	c3	1	quant_nes
960	GSM445854	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-12h-rep3	GPL6102	c3	1	total_enrichment
961	GSM445854	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-12h-rep3	GPL6102	c3	1	local_enrichment
962	GSM445854	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-12h-rep3	GPL6102	c3	1	delta
963	GSM445854	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-12h-rep3	GPL6102	c3	1	quant_nes
964	GSM445855	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-12h-rep3	GPL6102	c3	1	total_enrichment
965	GSM445855	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-12h-rep3	GPL6102	c3	1	local_enrichment
966	GSM445855	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-12h-rep3	GPL6102	c3	1	delta
967	GSM445855	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-12h-rep3	GPL6102	c3	1	quant_nes
968	GSM445856	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-24h-rep3	GPL6102	c3	1	total_enrichment
969	GSM445856	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-24h-rep3	GPL6102	c3	1	local_enrichment
970	GSM445856	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-24h-rep3	GPL6102	c3	1	delta
971	GSM445856	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-24h-rep3	GPL6102	c3	1	quant_nes
972	GSM445857	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-24h-rep3	GPL6102	c3	1	total_enrichment
973	GSM445857	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-24h-rep3	GPL6102	c3	1	local_enrichment
974	GSM445857	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-24h-rep3	GPL6102	c3	1	delta
975	GSM445857	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-24h-rep3	GPL6102	c3	1	quant_nes
976	GSM445858	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-48h-rep3	GPL6102	c3	1	total_enrichment
977	GSM445858	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-48h-rep3	GPL6102	c3	1	local_enrichment
978	GSM445858	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-48h-rep3	GPL6102	c3	1	delta
979	GSM445858	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-48h-rep3	GPL6102	c3	1	quant_nes
980	GSM445859	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-48h-rep3	GPL6102	c3	1	total_enrichment
981	GSM445859	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-48h-rep3	GPL6102	c3	1	local_enrichment
982	GSM445859	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-48h-rep3	GPL6102	c3	1	delta
983	GSM445859	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-48h-rep3	GPL6102	c3	1	quant_nes
984	GSM445860	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-72h-rep3	GPL6102	c3	1	total_enrichment
985	GSM445860	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-72h-rep3	GPL6102	c3	1	local_enrichment
986	GSM445860	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-72h-rep3	GPL6102	c3	1	delta
987	GSM445860	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act-72h-rep3	GPL6102	c3	1	quant_nes
988	GSM445861	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-72h-rep3	GPL6102	c3	1	total_enrichment
989	GSM445861	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-72h-rep3	GPL6102	c3	1	local_enrichment
990	GSM445861	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-72h-rep3	GPL6102	c3	1	delta
991	GSM445861	Control	NAN	Cord-blood-CD4+	Cord-blood-CD4+-control-siRNA-Act+IL-4-72h-rep3	GPL6102	c3	1	quant_nes
992	GSM254297	Control	NAN	MCF7	Untreated-MCF7-RNA-1	GPL3921	c1	1	total_enrichment
993	GSM254297	Control	NAN	MCF7	Untreated-MCF7-RNA-1	GPL3921	c1	1	local_enrichment
994	GSM254297	Control	NAN	MCF7	Untreated-MCF7-RNA-1	GPL3921	c1	1	delta
995	GSM254297	Control	NAN	MCF7	Untreated-MCF7-RNA-1	GPL3921	c1	1	quant_nes
996	GSM254298	Control	NAN	MCF7	Untreated-MCF7-RNA-2	GPL3921	c2	1	total_enrichment
997	GSM254298	Control	NAN	MCF7	Untreated-MCF7-RNA-2	GPL3921	c2	1	local_enrichment
998	GSM254298	Control	NAN	MCF7	Untreated-MCF7-RNA-2	GPL3921	c2	1	delta
999	GSM254298	Control	NAN	MCF7	Untreated-MCF7-RNA-2	GPL3921	c2	1	quant_nes
1000	GSM254299	depleted	ESR1	MCF7	72hr-E2-deprivation-1	GPL3921	k1	-1	total_enrichment
1001	GSM254299	depleted	ESR1	MCF7	72hr-E2-deprivation-1	GPL3921	k1	-1	local_enrichment
1002	GSM254299	depleted	ESR1	MCF7	72hr-E2-deprivation-1	GPL3921	k1	-1	delta
1003	GSM254299	depleted	ESR1	MCF7	72hr-E2-deprivation-1	GPL3921	k1	-1	quant_nes
1004	GSM254300	depleted	ESR1	MCF7	72hr-E2-deprivation-2	GPL3921	k2	-1	total_enrichment
1005	GSM254300	depleted	ESR1	MCF7	72hr-E2-deprivation-2	GPL3921	k2	-1	local_enrichment
1006	GSM254300	depleted	ESR1	MCF7	72hr-E2-deprivation-2	GPL3921	k2	-1	delta
1007	GSM254300	depleted	ESR1	MCF7	72hr-E2-deprivation-2	GPL3921	k2	-1	quant_nes
1008	GSM254301	siRNA	ESR1	MCF7	72hr-antiERalpha-siRNA-1	GPL3921	k1	-1	total_enrichment
1009	GSM254301	siRNA	ESR1	MCF7	72hr-antiERalpha-siRNA-1	GPL3921	k1	-1	local_enrichment
1010	GSM254301	siRNA	ESR1	MCF7	72hr-antiERalpha-siRNA-1	GPL3921	k1	-1	delta
1011	GSM254301	siRNA	ESR1	MCF7	72hr-antiERalpha-siRNA-1	GPL3921	k1	-1	quant_nes
1012	GSM254302	siRNA	ESR1	MCF7	72hr-antiERalpha-siRNA-2	GPL3921	k2	-1	total_enrichment
1013	GSM254302	siRNA	ESR1	MCF7	72hr-antiERalpha-siRNA-2	GPL3921	k2	-1	local_enrichment
1014	GSM254302	siRNA	ESR1	MCF7	72hr-antiERalpha-siRNA-2	GPL3921	k2	-1	delta
1015	GSM254302	siRNA	ESR1	MCF7	72hr-antiERalpha-siRNA-2	GPL3921	k2	-1	quant_nes
1016	GSM637559	Control	NAN	NCI-H460	NCI-H460-control-rep1	GPL6884	c1	1	total_enrichment
1017	GSM637559	Control	NAN	NCI-H460	NCI-H460-control-rep1	GPL6884	c1	1	local_enrichment
1018	GSM637559	Control	NAN	NCI-H460	NCI-H460-control-rep1	GPL6884	c1	1	delta
1019	GSM637559	Control	NAN	NCI-H460	NCI-H460-control-rep1	GPL6884	c1	1	quant_nes
1020	GSM637560	Control	NAN	NCI-H460	NCI-H460-control-rep2	GPL6884	c2	1	total_enrichment
1021	GSM637560	Control	NAN	NCI-H460	NCI-H460-control-rep2	GPL6884	c2	1	local_enrichment
1022	GSM637560	Control	NAN	NCI-H460	NCI-H460-control-rep2	GPL6884	c2	1	delta
1023	GSM637560	Control	NAN	NCI-H460	NCI-H460-control-rep2	GPL6884	c2	1	quant_nes
1024	GSM637561	siRNA	STAT6	NCI-H460	NCI-H460-siRNA-rep1	GPL6884	k1	-1	total_enrichment
1025	GSM637561	siRNA	STAT6	NCI-H460	NCI-H460-siRNA-rep1	GPL6884	k1	-1	local_enrichment
1026	GSM637561	siRNA	STAT6	NCI-H460	NCI-H460-siRNA-rep1	GPL6884	k1	-1	delta
1027	GSM637561	siRNA	STAT6	NCI-H460	NCI-H460-siRNA-rep1	GPL6884	k1	-1	quant_nes
1028	GSM637562	siRNA	STAT6	NCI-H460	NCI-H460-siRNA-rep2	GPL6884	k2	-1	total_enrichment
1029	GSM637562	siRNA	STAT6	NCI-H460	NCI-H460-siRNA-rep2	GPL6884	k2	-1	local_enrichment
1030	GSM637562	siRNA	STAT6	NCI-H460	NCI-H460-siRNA-rep2	GPL6884	k2	-1	delta
1031	GSM637562	siRNA	STAT6	NCI-H460	NCI-H460-siRNA-rep2	GPL6884	k2	-1	quant_nes
1032	GSM1246064	siRNA	REST	LNCaP	LNCaP-REST-siRNA1	GPL14550	k1	-1	total_enrichment
1033	GSM1246064	siRNA	REST	LNCaP	LNCaP-REST-siRNA1	GPL14550	k1	-1	local_enrichment
1034	GSM1246064	siRNA	REST	LNCaP	LNCaP-REST-siRNA1	GPL14550	k1	-1	delta
1035	GSM1246064	siRNA	REST	LNCaP	LNCaP-REST-siRNA1	GPL14550	k1	-1	quant_nes
1036	GSM1246065	siRNA	REST	LNCaP	LNCaP-REST-siRNA2	GPL14550	k2	-1	total_enrichment
1037	GSM1246065	siRNA	REST	LNCaP	LNCaP-REST-siRNA2	GPL14550	k2	-1	local_enrichment
1038	GSM1246065	siRNA	REST	LNCaP	LNCaP-REST-siRNA2	GPL14550	k2	-1	delta
1039	GSM1246065	siRNA	REST	LNCaP	LNCaP-REST-siRNA2	GPL14550	k2	-1	quant_nes
1040	GSM1246066	siRNA	REST	LNCaP	LNCaP-REST-siRNA3	GPL14550	k3	-1	total_enrichment
1041	GSM1246066	siRNA	REST	LNCaP	LNCaP-REST-siRNA3	GPL14550	k3	-1	local_enrichment
1042	GSM1246066	siRNA	REST	LNCaP	LNCaP-REST-siRNA3	GPL14550	k3	-1	delta
1043	GSM1246066	siRNA	REST	LNCaP	LNCaP-REST-siRNA3	GPL14550	k3	-1	quant_nes
1044	GSM1246067	Control	NAN	LNCaP	LNCaP-Control-siRNA	GPL14550	c1	1	total_enrichment
1045	GSM1246067	Control	NAN	LNCaP	LNCaP-Control-siRNA	GPL14550	c1	1	local_enrichment
1046	GSM1246067	Control	NAN	LNCaP	LNCaP-Control-siRNA	GPL14550	c1	1	delta
1047	GSM1246067	Control	NAN	LNCaP	LNCaP-Control-siRNA	GPL14550	c1	1	quant_nes
1048	GSM351481	Control	NAN	U251	U251-rep1	GPL1426	c1	1	total_enrichment
1049	GSM351481	Control	NAN	U251	U251-rep1	GPL1426	c1	1	local_enrichment
1050	GSM351481	Control	NAN	U251	U251-rep1	GPL1426	c1	1	delta
1051	GSM351481	Control	NAN	U251	U251-rep1	GPL1426	c1	1	quant_nes
1052	GSM351486	Control	NAN	U251	U251-rep2	GPL1426	c2	1	total_enrichment
1053	GSM351486	Control	NAN	U251	U251-rep2	GPL1426	c2	1	local_enrichment
1054	GSM351486	Control	NAN	U251	U251-rep2	GPL1426	c2	1	delta
1055	GSM351486	Control	NAN	U251	U251-rep2	GPL1426	c2	1	quant_nes
1056	GSM1386222	siRNA	ZEB1	HeLa229	zeb-knock-down	GPL570	k1	-1	total_enrichment
1057	GSM1386222	siRNA	ZEB1	HeLa229	zeb-knock-down	GPL570	k1	-1	local_enrichment
1058	GSM1386222	siRNA	ZEB1	HeLa229	zeb-knock-down	GPL570	k1	-1	delta
1059	GSM1386222	siRNA	ZEB1	HeLa229	zeb-knock-down	GPL570	k1	-1	quant_nes
1060	GSM1386223	Control	NAN	HeLa229	mock	GPL570	c1	1	total_enrichment
1061	GSM1386223	Control	NAN	HeLa229	mock	GPL570	c1	1	local_enrichment
1062	GSM1386223	Control	NAN	HeLa229	mock	GPL570	c1	1	delta
1063	GSM1386223	Control	NAN	HeLa229	mock	GPL570	c1	1	quant_nes
1064	GSM1381451	Control	NAN	BT549	BT549-sicontrol-rep1	GPL11532	c1	1	total_enrichment
1065	GSM1381451	Control	NAN	BT549	BT549-sicontrol-rep1	GPL11532	c1	1	local_enrichment
1066	GSM1381451	Control	NAN	BT549	BT549-sicontrol-rep1	GPL11532	c1	1	delta
1067	GSM1381451	Control	NAN	BT549	BT549-sicontrol-rep1	GPL11532	c1	1	quant_nes
1068	GSM1381452	Control	NAN	BT549	BT549-sicontrol-rep2	GPL11532	c2	1	total_enrichment
1069	GSM1381452	Control	NAN	BT549	BT549-sicontrol-rep2	GPL11532	c2	1	local_enrichment
1070	GSM1381452	Control	NAN	BT549	BT549-sicontrol-rep2	GPL11532	c2	1	delta
1071	GSM1381452	Control	NAN	BT549	BT549-sicontrol-rep2	GPL11532	c2	1	quant_nes
1072	GSM1381453	Control	NAN	BT549	BT549-sicontrol-rep3	GPL11532	c3	1	total_enrichment
1073	GSM1381453	Control	NAN	BT549	BT549-sicontrol-rep3	GPL11532	c3	1	local_enrichment
1074	GSM1381453	Control	NAN	BT549	BT549-sicontrol-rep3	GPL11532	c3	1	delta
1075	GSM1381453	Control	NAN	BT549	BT549-sicontrol-rep3	GPL11532	c3	1	quant_nes
